block,tick_lower_transformed,tick_upper_transformed,amount0_usd,amount1_usd,amount_usd_total,token1Price,pool_totalValueLockedUSD_at_block,feesUSD_real
12640352,48.09647967197017,48.33755219600569,13199.594602567047,0.0,13199.594602567047,44.306633,497351.1934315462,0.12843303
12640352,48.33755219600569,48.628434740326384,6674.803483294711,0.0,6674.803483294711,44.306633,497351.1934315462,0.12843303
12640352,48.628434740326384,48.87217356659167,5180.560106930657,0.0,5180.560106930657,44.306633,497351.1934315462,0.12843303
12640352,48.87217356659167,48.92106773850205,1034.558796496956,0.0,1034.558796496956,44.306633,497351.1934315462,0.12843303
12640352,48.92106773850205,49.0680439471159,2723.141696168964,0.0,2723.141696168964,44.306633,497351.1934315462,0.12843303
12640352,49.0680439471159,49.16627332025498,1813.159949300334,0.0,1813.159949300334,44.306633,497351.1934315462,0.12843303
12640352,49.16627332025498,49.21546172429921,905.9003002435086,0.0,905.9003002435086,44.306633,497351.1934315462,0.12843303
12640352,49.21546172429921,49.36332239668033,2297.96847613779,0.0,2297.96847613779,44.306633,497351.1934315462,0.12843303
12640352,49.36332239668033,49.51162729487324,2294.5242794238397,0.0,2294.5242794238397,44.306633,497351.1934315462,0.12843303
12640352,49.51162729487324,49.80957511115055,4536.415571709388,0.0,4536.415571709388,44.306633,497351.1934315462,0.12843303
12640352,49.80957511115055,49.8594071065487,714.405008098237,0.0,714.405008098237,44.306633,497351.1934315462,0.12843303
12640352,49.8594071065487,50.00920241885516,2141.073165972238,0.0,2141.073165972238,44.306633,497351.1934315462,0.12843303
12640352,50.00920241885516,50.1093158982122,1425.599012539101,0.0,1425.599012539101,44.306633,497351.1934315462,0.12843303
12640352,50.1093158982122,50.209629794857726,527.6691955841573,0.0,527.6691955841573,44.306633,497351.1934315462,0.12843303
12640352,50.209629794857726,50.36047730012068,790.5151223117247,0.0,790.5151223117247,44.306633,497351.1934315462,0.12843303
12640352,50.36047730012068,50.41086044567973,263.2416586650126,0.0,263.2416586650126,44.306633,497351.1934315462,0.12843303
12640352,50.41086044567973,50.7142196081043,1498.0714939416418,0.0,1498.0714939416418,44.306633,497351.1934315462,0.12843303
12640352,50.7142196081043,51.01940430535636,1416.2974170592108,0.0,1416.2974170592108,44.306633,497351.1934315462,0.12843303
12640352,51.01940430535636,51.32642552301939,1265.5729110726827,0.0,1265.5729110726827,44.306633,497351.1934315462,0.12843303
12640352,51.32642552301939,51.37777505159414,197.680291035194,0.0,197.680291035194,44.306633,497351.1934315462,0.12843303
12640352,51.37777505159414,51.42917595281092,197.5814805348026,0.0,197.5814805348026,44.306633,497351.1934315462,0.12843303
12640352,51.42917595281092,51.480628278065495,197.4827194248433,0.0,197.4827194248433,44.306633,497351.1934315462,0.12843303
12640352,51.480628278065495,51.58368740652822,394.6693529581104,0.0,394.6693529581104,44.306633,497351.1934315462,0.12843303
12640352,51.58368740652822,51.635294312785206,197.1867321907415,0.0,197.1867321907415,44.306633,497351.1934315462,0.12843303
12640352,51.635294312785206,51.79042501903469,583.8610205647191,0.0,583.8610205647191,44.306633,497351.1934315462,0.12843303
12640352,51.79042501903469,51.94602179285177,582.9859292702498,0.0,582.9859292702498,44.306633,497351.1934315462,0.12843303
12640352,51.94602179285177,51.99799119658904,113.3699056049117,0.0,113.3699056049117,44.306633,497351.1934315462,0.12843303
12640352,51.99799119658904,52.2586191483232,566.0000750525157,0.0,566.0000750525157,44.306633,497351.1934315462,0.12843303
12640413,40.29461495789101,40.3752807935306,0.0,714.1851806640625,714.1851694725394,44.29076,497235.36791301175,1.6038952
12640413,40.3752807935306,40.41567424804637,0.0,367.5480041503906,367.548002780178,44.29076,497235.36791301175,1.6038952
12640413,40.41567424804637,40.496582432416986,0.0,735.6475219726562,735.647529763717,44.29076,497235.36791301175,1.6038952
12640413,40.496582432416986,40.53709724317194,0.0,368.0997009277344,368.09971087703576,44.29076,497235.36791301175,1.6038952
12640413,40.53709724317194,40.61824850437499,0.0,736.7517700195312,736.7517738230889,44.29076,497235.36791301175,1.6038952
12640413,40.61824850437499,40.65888503596623,0.0,381.09490966796875,381.0948952535959,44.29076,497235.36791301175,1.6038952
12640413,40.65888503596623,40.69956222238039,0.0,381.2854919433594,381.28548081452334,44.29076,497235.36791301175,1.6038952
12640413,40.69956222238039,40.78103872241059,0.0,763.1431274414062,763.1430996068582,44.29076,497235.36791301175,1.6038952
12640413,40.78103872241059,40.82183811749501,0.0,381.8578186035156,381.8578095590369,44.29076,497235.36791301175,1.6038952
12640413,40.82183811749501,40.862678330339136,0.0,382.04876708984375,382.04877665341616,44.29076,497235.36791301175,1.6038952
12640413,40.862678330339136,40.90355940177911,0.0,422.221923828125,422.2219387676596,44.29076,497235.36791301175,1.6038952
12640413,40.90355940177911,40.9444813726919,0.0,422.43310546875,422.4330919634597,44.29076,497235.36791301175,1.6038952
12640413,40.9444813726919,40.985444283995406,0.0,422.64434814453125,422.64435075697526,44.29076,497235.36791301175,1.6038952
12640413,40.985444283995406,41.02644817664845,0.0,422.855712890625,422.8557152010154,44.29076,497235.36791301175,1.6038952
12640413,41.02644817664845,41.0674930916508,0.0,423.06719970703125,423.0671853484163,44.29076,497235.36791301175,1.6038952
12640413,41.0674930916508,41.10857907004331,0.0,423.27874755859375,423.2787612520398,44.29076,497235.36791301175,1.6038952
12640413,41.10857907004331,41.19087438136733,0.0,888.4822998046875,888.482319843662,44.29076,497235.36791301175,1.6038952
12640413,41.19087438136733,41.27333443976895,0.0,889.3712158203125,889.3712020871861,44.29076,497235.36791301175,1.6038952
12640413,41.27333443976895,41.35595957505553,0.0,890.260986328125,890.2609736130574,44.29076,497235.36791301175,1.6038952
12640413,41.35595957505553,41.39733414977598,0.0,493.0822448730469,493.0822459596442,44.29076,497235.36791301175,1.6038952
12640413,41.39733414977598,41.48020752022344,0.0,986.9043579101562,986.9043865475744,44.29076,497235.36791301175,1.6038952
12640413,41.48020752022344,41.60482875021005,0.0,1482.2081298828125,1482.2081671155397,44.29076,497235.36791301175,1.6038952
12640413,41.60482875021005,41.646452306126655,0.0,516.2603759765625,516.2603797869024,44.29076,497235.36791301175,1.6038952
12640413,41.646452306126655,41.68811750433477,0.0,516.5185546875,516.5185616079967,44.29076,497235.36791301175,1.6038952
12640413,41.68811750433477,41.8551955539285,0.0,2068.65869140625,2068.658647946319,44.29076,497235.36791301175,1.6038952
12640413,41.8551955539285,41.93898551764312,0.0,1353.9735107421875,1353.973497872682,44.29076,497235.36791301175,1.6038952
12640413,41.93898551764312,41.980943380737806,0.0,677.49462890625,677.4946328742291,44.29076,497235.36791301175,1.6038952
12640413,41.980943380737806,42.02294322058166,0.0,677.8334350585938,677.8334479469048,44.29076,497235.36791301175,1.6038952
12640413,42.02294322058166,42.06498507917033,0.0,678.1724243164062,678.1724324610018,44.29076,497235.36791301175,1.6038952
12640413,42.06498507917033,42.107068998541465,0.0,678.5115966796875,678.5115865012575,44.29076,497235.36791301175,1.6038952
12640413,42.107068998541465,42.19136318799212,0.0,1675.923095703125,1675.9230669197011,44.29076,497235.36791301175,1.6038952
12640413,42.19136318799212,42.23357354235739,0.0,838.5902099609375,838.590182697197,44.29076,497235.36791301175,1.6038952
12640413,42.23357354235739,42.36045815061348,0.0,2518.28759765625,2518.2876608746824,44.29076,497235.36791301175,1.6038952
12640413,42.36045815061348,42.4028376760544,0.0,2384.565673828125,2384.565605706905,44.29076,497235.36791301175,1.6038952
12640413,42.4028376760544,42.44525960009665,0.0,2385.758056640625,2385.758126990166,44.29076,497235.36791301175,1.6038952
12640413,42.44525960009665,42.530230813698246,0.0,4775.09619140625,4775.096203647988,44.29076,497235.36791301175,1.6038952
12640413,42.530230813698246,42.61537213126927,0.0,4779.87353515625,4779.873449218038,44.29076,497235.36791301175,1.6038952
12640413,42.61537213126927,42.70068389334103,0.0,4831.58056640625,4831.580583905744,44.29076,497235.36791301175,1.6038952
12640413,42.70068389334103,42.871820116522045,0.0,9677.6669921875,9677.66726986781,44.29076,497235.36791301175,1.6038952
12640413,42.871820116522045,42.9576452621078,0.0,4922.5810546875,4922.581135647823,44.29076,497235.36791301175,1.6038952
12640413,42.9576452621078,43.0006222434661,0.0,2463.136962890625,2463.137058834019,44.29076,497235.36791301175,1.6038952
12640413,43.0006222434661,43.08670523817685,0.0,4929.97021484375,4929.970178301933,44.29076,497235.36791301175,1.6038952
12640413,43.08670523817685,43.12981133760369,0.0,2466.83447265625,2466.834351837246,44.29076,497235.36791301175,1.6038952
12640413,43.12981133760369,43.17296056253288,0.0,2579.749755859375,2579.749717649469,44.29076,497235.36791301175,1.6038952
12640413,43.17296056253288,43.25938856152112,0.0,5163.37060546875,5163.370479073179,44.29076,497235.36791301175,1.6038952
12640413,43.25938856152112,43.30266742199952,0.0,2583.6220703125,2583.6220521372848,44.29076,497235.36791301175,1.6038952
12640413,43.30266742199952,43.38935508129765,0.0,5171.12109375,5171.120958680831,44.29076,497235.36791301175,1.6038952
12640413,43.38935508129765,43.60683422773543,0.0,14916.2314453125,14916.231813685336,44.29076,497235.36791301175,1.6038952
12640413,43.60683422773543,43.6504606902723,0.0,2987.7236328125,2987.7236191913667,44.29076,497235.36791301175,1.6038952
12640413,43.6504606902723,43.69413079890885,0.0,3013.832763671875,3013.832732208359,44.29076,497235.36791301175,1.6038952
12640413,43.69413079890885,43.73784459731083,0.0,3015.33984375,3015.3399499878765,44.29076,497235.36791301175,1.6038952
12640413,43.73784459731083,43.91313756341785,0.0,12076.447265625,12076.44705859467,44.29076,497235.36791301175,1.6038952
12640413,43.91313756341785,43.95707046716367,0.0,3073.2724609375,3073.272398858448,44.29076,497235.36791301175,1.6038952
12640413,43.95707046716367,44.00104732358831,0.0,3074.809326171875,3074.8093424158506,44.29076,497235.36791301175,1.6038952
12640413,44.00104732358831,44.045068176664245,0.0,3076.34716796875,3076.3470545987425,44.29076,497235.36791301175,1.6038952
12640413,44.045068176664245,44.089133070407925,0.0,3077.885498046875,3077.8855357915127,44.29076,497235.36791301175,1.6038952
12640413,44.089133070407925,44.13324204887983,0.0,3079.4248046875,3079.4247863787423,44.29076,497235.36791301175,1.6038952
12640413,44.13324204887983,44.17739515618455,0.0,3080.96484375,3080.964806745206,44.29076,497235.36791301175,1.6038952
12640413,44.17739515618455,44.22159243647077,0.0,3093.76025390625,3093.7602024493517,44.29076,497235.36791301175,1.6038952
12640413,44.22159243647077,44.26583393393136,0.0,3095.307373046875,3095.3073919575354,44.29076,497235.36791301175,1.6038952
12640413,44.26583393393136,44.310119692803234,1353.2842398692874,1743.275390625,3096.55963116884,44.29076,497235.36791301175,1.6038952
12640413,44.310119692803234,44.354449757368045,3095.5023290482245,0.0,3095.5023290482245,44.29076,497235.36791301175,1.6038952
12640413,44.354449757368045,44.39882417195127,3093.9550421007293,0.0,3093.9550421007293,44.29076,497235.36791301175,1.6038952
12640413,44.39882417195127,44.44324298092289,3092.4085285646684,0.0,3092.4085285646684,44.29076,497235.36791301175,1.6038952
12640413,44.44324298092289,44.532213959733234,6617.82795200113,0.0,6617.82795200113,44.29076,497235.36791301175,1.6038952
12640413,44.532213959733234,44.7106906072266,13215.603253574964,0.0,13215.603253574964,44.29076,497235.36791301175,1.6038952
12640413,44.7106906072266,44.934792643582846,16485.744196774096,0.0,16485.744196774096,44.29076,497235.36791301175,1.6038952
12640413,44.934792643582846,44.97974766227624,3292.2062474640197,0.0,3292.2062474640197,44.29076,497235.36791301175,1.6038952
12640413,44.97974766227624,45.06979267042006,6756.553620853048,0.0,6756.553620853048,44.29076,497235.36791301175,1.6038952
12640413,45.06979267042006,45.1148827499065,3375.744073822078,0.0,3375.744073822078,44.29076,497235.36791301175,1.6038952
12640413,45.1148827499065,45.25042383118631,10117.111400003483,0.0,10117.111400003483,44.29076,497235.36791301175,1.6038952
12640413,45.25042383118631,45.29569462313922,3363.738170784228,0.0,3363.738170784228,44.29076,497235.36791301175,1.6038952
12640413,45.29569462313922,45.34101070626138,3362.056806141853,0.0,3362.056806141853,44.29076,497235.36791301175,1.6038952
12640413,45.34101070626138,45.52272885735378,13431.430380447106,0.0,13431.430380447106,44.29076,497235.36791301175,1.6038952
12640413,45.52272885735378,45.61386086017129,6667.352471058557,0.0,6667.352471058557,44.29076,497235.36791301175,1.6038952
12640413,45.61386086017129,45.79667254280864,13314.720541459828,0.0,13314.720541459828,44.29076,497235.36791301175,1.6038952
12640413,45.79667254280864,45.98021689991567,12993.896511211784,0.0,12993.896511211784,44.29076,497235.36791301175,1.6038952
12640413,45.98021689991567,46.07226474856734,6487.209814324291,0.0,6487.209814324291,44.29076,497235.36791301175,1.6038952
12640413,46.07226474856734,46.34951539498686,19422.04946567938,0.0,19422.04946567938,44.29076,497235.36791301175,1.6038952
12640413,46.34951539498686,46.62843446212238,18836.499582278127,0.0,18836.499582278127,44.29076,497235.36791301175,1.6038952
12640413,46.62843446212238,46.90903199008644,18260.877367246943,0.0,18260.877367246943,44.29076,497235.36791301175,1.6038952
12640413,46.90903199008644,47.002939234726426,6078.347424668107,0.0,6078.347424668107,44.29076,497235.36791301175,1.6038952
12640413,47.002939234726426,47.09703447238656,6072.27241899772,0.0,6072.27241899772,44.29076,497235.36791301175,1.6038952
12640413,47.09703447238656,47.14415270617709,3033.8599800051284,0.0,3033.8599800051284,44.29076,497235.36791301175,1.6038952
12640413,47.14415270617709,47.191318079410266,3032.3435049879586,0.0,3032.3435049879586,44.29076,497235.36791301175,1.6038952
12640413,47.191318079410266,47.23853063924677,3093.154025443829,0.0,3093.154025443829,44.29076,497235.36791301175,1.6038952
12640413,47.23853063924677,47.38045191069058,9270.188488356896,0.0,9270.188488356896,44.29076,497235.36791301175,1.6038952
12640413,47.38045191069058,47.47530289140727,6172.405392345332,0.0,6172.405392345332,44.29076,497235.36791301175,1.6038952
12640413,47.47530289140727,47.66557487982563,11950.065493260045,0.0,11950.065493260045,44.29076,497235.36791301175,1.6038952
12640413,47.66557487982563,47.76099664853941,5966.076617803154,0.0,5966.076617803154,44.29076,497235.36791301175,1.6038952
12640413,47.76099664853941,48.00038764120753,14775.2262980239,0.0,14775.2262980239,44.29076,497235.36791301175,1.6038952
12640413,48.00038764120753,48.04840963478424,2950.61549818099,0.0,2950.61549818099,44.29076,497235.36791301175,1.6038952
12640413,48.04840963478424,48.09647967197017,2642.933697477511,0.0,2642.933697477511,44.29076,497235.36791301175,1.6038952
12640413,48.09647967197017,48.33755219600569,13194.865631662704,0.0,13194.865631662704,44.29076,497235.36791301175,1.6038952
12640413,48.33755219600569,48.628434740326384,6672.412125649638,0.0,6672.412125649638,44.29076,497235.36791301175,1.6038952
12640413,48.628434740326384,48.87217356659167,5178.704086442792,0.0,5178.704086442792,44.29076,497235.36791301175,1.6038952
12640413,48.87217356659167,48.92106773850205,1034.1881488676331,0.0,1034.1881488676331,44.29076,497235.36791301175,1.6038952
12640413,48.92106773850205,49.0680439471159,2722.1660860659777,0.0,2722.1660860659777,44.29076,497235.36791301175,1.6038952
12640413,49.0680439471159,49.16627332025498,1812.510355058743,0.0,1812.510355058743,44.29076,497235.36791301175,1.6038952
12640413,49.16627332025498,49.21546172429921,905.5757466271988,0.0,905.5757466271988,44.29076,497235.36791301175,1.6038952
12640413,49.21546172429921,49.36332239668033,2297.1451913029177,0.0,2297.1451913029177,44.29076,497235.36791301175,1.6038952
12640413,49.36332239668033,49.51162729487324,2293.702228528837,0.0,2293.702228528837,44.29076,497235.36791301175,1.6038952
12640413,49.51162729487324,49.80957511115055,4534.79032654887,0.0,4534.79032654887,44.29076,497235.36791301175,1.6038952
12640413,49.80957511115055,49.8594071065487,714.1490608059953,0.0,714.1490608059953,44.29076,497235.36791301175,1.6038952
12640413,49.8594071065487,50.00920241885516,2140.306091451329,0.0,2140.306091451329,44.29076,497235.36791301175,1.6038952
12640413,50.00920241885516,50.1093158982122,1425.0882683492569,0.0,1425.0882683492569,44.29076,497235.36791301175,1.6038952
12640413,50.1093158982122,50.209629794857726,527.4801494544715,0.0,527.4801494544715,44.29076,497235.36791301175,1.6038952
12640413,50.209629794857726,50.36047730012068,790.231907324794,0.0,790.231907324794,44.29076,497235.36791301175,1.6038952
12640413,50.36047730012068,50.41086044567973,263.14734803032115,0.0,263.14734803032115,44.29076,497235.36791301175,1.6038952
12640413,50.41086044567973,50.7142196081043,1497.534785298628,0.0,1497.534785298628,44.29076,497235.36791301175,1.6038952
12640413,50.7142196081043,51.01940430535636,1415.7900053182573,0.0,1415.7900053182573,44.29076,497235.36791301175,1.6038952
12640413,51.01940430535636,51.32642552301939,1265.119498854051,0.0,1265.119498854051,44.29076,497235.36791301175,1.6038952
12640413,51.32642552301939,51.37777505159414,197.60946883399652,0.0,197.60946883399652,44.29076,497235.36791301175,1.6038952
12640413,51.37777505159414,51.42917595281092,197.51069373408487,0.0,197.51069373408487,44.29076,497235.36791301175,1.6038952
12640413,51.42917595281092,51.480628278065495,197.41196800691048,0.0,197.41196800691048,44.29076,497235.36791301175,1.6038952
12640413,51.480628278065495,51.58368740652822,394.5279561998636,0.0,394.5279561998636,44.29076,497235.36791301175,1.6038952
12640413,51.58368740652822,51.635294312785206,197.1160868150819,0.0,197.1160868150819,44.29076,497235.36791301175,1.6038952
12640413,51.635294312785206,51.79042501903469,583.6518427936159,0.0,583.6518427936159,44.29076,497235.36791301175,1.6038952
12640413,51.79042501903469,51.94602179285177,582.7770650149321,0.0,582.7770650149321,44.29076,497235.36791301175,1.6038952
12640413,51.94602179285177,51.99799119658904,113.3292889798428,0.0,113.3292889798428,44.29076,497235.36791301175,1.6038952
12640413,51.99799119658904,52.2586191483232,565.797296257608,0.0,565.797296257608,44.29076,497235.36791301175,1.6038952
12640291,40.29461495789101,40.3752807935306,0.0,714.1851806640625,714.1851694725394,44.307907,497360.45221056143,1.7482916
12640291,40.3752807935306,40.41567424804637,0.0,367.5480041503906,367.548002780178,44.307907,497360.45221056143,1.7482916
12640291,40.41567424804637,40.496582432416986,0.0,735.6475219726562,735.647529763717,44.307907,497360.45221056143,1.7482916
12640291,40.496582432416986,40.53709724317194,0.0,368.0997009277344,368.09971087703576,44.307907,497360.45221056143,1.7482916
12640291,40.53709724317194,40.61824850437499,0.0,736.7517700195312,736.7517738230889,44.307907,497360.45221056143,1.7482916
12640291,40.61824850437499,40.65888503596623,0.0,381.09490966796875,381.0948952535959,44.307907,497360.45221056143,1.7482916
12640291,40.65888503596623,40.69956222238039,0.0,381.2854919433594,381.28548081452334,44.307907,497360.45221056143,1.7482916
12640291,40.69956222238039,40.78103872241059,0.0,763.1431274414062,763.1430996068582,44.307907,497360.45221056143,1.7482916
12640291,40.78103872241059,40.82183811749501,0.0,381.8578186035156,381.8578095590369,44.307907,497360.45221056143,1.7482916
12640291,40.82183811749501,40.862678330339136,0.0,382.04876708984375,382.04877665341616,44.307907,497360.45221056143,1.7482916
12640291,40.862678330339136,40.90355940177911,0.0,422.221923828125,422.2219387676596,44.307907,497360.45221056143,1.7482916
12640291,40.90355940177911,40.9444813726919,0.0,422.43310546875,422.4330919634597,44.307907,497360.45221056143,1.7482916
12640291,40.9444813726919,40.985444283995406,0.0,422.64434814453125,422.64435075697526,44.307907,497360.45221056143,1.7482916
12640291,40.985444283995406,41.02644817664845,0.0,422.855712890625,422.8557152010154,44.307907,497360.45221056143,1.7482916
12640291,41.02644817664845,41.0674930916508,0.0,423.06719970703125,423.0671853484163,44.307907,497360.45221056143,1.7482916
12640291,41.0674930916508,41.10857907004331,0.0,423.27874755859375,423.2787612520398,44.307907,497360.45221056143,1.7482916
12640291,41.10857907004331,41.19087438136733,0.0,888.4822998046875,888.482319843662,44.307907,497360.45221056143,1.7482916
12640291,41.19087438136733,41.27333443976895,0.0,889.3712158203125,889.3712020871861,44.307907,497360.45221056143,1.7482916
12640291,41.27333443976895,41.35595957505553,0.0,890.260986328125,890.2609736130574,44.307907,497360.45221056143,1.7482916
12640291,41.35595957505553,41.39733414977598,0.0,493.0822448730469,493.0822459596442,44.307907,497360.45221056143,1.7482916
12640291,41.39733414977598,41.48020752022344,0.0,986.9043579101562,986.9043865475744,44.307907,497360.45221056143,1.7482916
12640291,41.48020752022344,41.60482875021005,0.0,1482.2081298828125,1482.2081671155397,44.307907,497360.45221056143,1.7482916
12640291,41.60482875021005,41.646452306126655,0.0,516.2603759765625,516.2603797869024,44.307907,497360.45221056143,1.7482916
12640291,41.646452306126655,41.68811750433477,0.0,516.5185546875,516.5185616079967,44.307907,497360.45221056143,1.7482916
12640291,41.68811750433477,41.8551955539285,0.0,2068.65869140625,2068.658647946319,44.307907,497360.45221056143,1.7482916
12640291,41.8551955539285,41.93898551764312,0.0,1353.9735107421875,1353.973497872682,44.307907,497360.45221056143,1.7482916
12640291,41.93898551764312,41.980943380737806,0.0,677.49462890625,677.4946328742291,44.307907,497360.45221056143,1.7482916
12640291,41.980943380737806,42.02294322058166,0.0,677.8334350585938,677.8334479469048,44.307907,497360.45221056143,1.7482916
12640291,42.02294322058166,42.06498507917033,0.0,678.1724243164062,678.1724324610018,44.307907,497360.45221056143,1.7482916
12640291,42.06498507917033,42.107068998541465,0.0,678.5115966796875,678.5115865012575,44.307907,497360.45221056143,1.7482916
12640291,42.107068998541465,42.19136318799212,0.0,1675.923095703125,1675.9230669197011,44.307907,497360.45221056143,1.7482916
12640291,42.19136318799212,42.23357354235739,0.0,838.5902099609375,838.590182697197,44.307907,497360.45221056143,1.7482916
12640291,42.23357354235739,42.36045815061348,0.0,2518.28759765625,2518.2876608746824,44.307907,497360.45221056143,1.7482916
12640291,42.36045815061348,42.4028376760544,0.0,2384.565673828125,2384.565605706905,44.307907,497360.45221056143,1.7482916
12640291,42.4028376760544,42.44525960009665,0.0,2385.758056640625,2385.758126990166,44.307907,497360.45221056143,1.7482916
12640291,42.44525960009665,42.530230813698246,0.0,4775.09619140625,4775.096203647988,44.307907,497360.45221056143,1.7482916
12640291,42.530230813698246,42.61537213126927,0.0,4779.87353515625,4779.873449218038,44.307907,497360.45221056143,1.7482916
12640291,42.61537213126927,42.70068389334103,0.0,4831.58056640625,4831.580583905744,44.307907,497360.45221056143,1.7482916
12640291,42.70068389334103,42.871820116522045,0.0,9677.6669921875,9677.66726986781,44.307907,497360.45221056143,1.7482916
12640291,42.871820116522045,42.9576452621078,0.0,4922.5810546875,4922.581135647823,44.307907,497360.45221056143,1.7482916
12640291,42.9576452621078,43.0006222434661,0.0,2463.136962890625,2463.137058834019,44.307907,497360.45221056143,1.7482916
12640291,43.0006222434661,43.08670523817685,0.0,4929.97021484375,4929.970178301933,44.307907,497360.45221056143,1.7482916
12640291,43.08670523817685,43.12981133760369,0.0,2466.83447265625,2466.834351837246,44.307907,497360.45221056143,1.7482916
12640291,43.12981133760369,43.17296056253288,0.0,2579.749755859375,2579.749717649469,44.307907,497360.45221056143,1.7482916
12640291,43.17296056253288,43.25938856152112,0.0,5163.37060546875,5163.370479073179,44.307907,497360.45221056143,1.7482916
12640291,43.25938856152112,43.30266742199952,0.0,2583.6220703125,2583.6220521372848,44.307907,497360.45221056143,1.7482916
12640291,43.30266742199952,43.38935508129765,0.0,5171.12109375,5171.120958680831,44.307907,497360.45221056143,1.7482916
12640291,43.38935508129765,43.60683422773543,0.0,14916.2314453125,14916.231813685336,44.307907,497360.45221056143,1.7482916
12640291,43.60683422773543,43.6504606902723,0.0,2987.7236328125,2987.7236191913667,44.307907,497360.45221056143,1.7482916
12640291,43.6504606902723,43.69413079890885,0.0,3013.832763671875,3013.832732208359,44.307907,497360.45221056143,1.7482916
12640291,43.69413079890885,43.73784459731083,0.0,3015.33984375,3015.3399499878765,44.307907,497360.45221056143,1.7482916
12640291,43.73784459731083,43.91313756341785,0.0,12076.447265625,12076.44705859467,44.307907,497360.45221056143,1.7482916
12640291,43.91313756341785,43.95707046716367,0.0,3073.2724609375,3073.272398858448,44.307907,497360.45221056143,1.7482916
12640291,43.95707046716367,44.00104732358831,0.0,3074.809326171875,3074.8093424158506,44.307907,497360.45221056143,1.7482916
12640291,44.00104732358831,44.045068176664245,0.0,3076.34716796875,3076.3470545987425,44.307907,497360.45221056143,1.7482916
12640291,44.045068176664245,44.089133070407925,0.0,3077.885498046875,3077.8855357915127,44.307907,497360.45221056143,1.7482916
12640291,44.089133070407925,44.13324204887983,0.0,3079.4248046875,3079.4247863787423,44.307907,497360.45221056143,1.7482916
12640291,44.13324204887983,44.17739515618455,0.0,3080.96484375,3080.964806745206,44.307907,497360.45221056143,1.7482916
12640291,44.17739515618455,44.22159243647077,0.0,3093.76025390625,3093.7602024493517,44.307907,497360.45221056143,1.7482916
12640291,44.22159243647077,44.26583393393136,0.0,3095.307373046875,3095.3073919575354,44.307907,497360.45221056143,1.7482916
12640291,44.26583393393136,44.310119692803234,154.81067678791882,2942.040771484375,3096.8514867176355,44.307907,497360.45221056143,1.7482916
12640291,44.310119692803234,44.354449757368045,3096.7005890371192,0.0,3096.7005890371192,44.307907,497360.45221056143,1.7482916
12640291,44.354449757368045,44.39882417195127,3095.1527031393266,0.0,3095.1527031393266,44.307907,497360.45221056143,1.7482916
12640291,44.39882417195127,44.44324298092289,3093.605590952354,0.0,3093.605590952354,44.307907,497360.45221056143,1.7482916
12640291,44.44324298092289,44.532213959733234,6620.389694040172,0.0,6620.389694040172,44.307907,497360.45221056143,1.7482916
12640291,44.532213959733234,44.7106906072266,13220.718975330126,0.0,13220.718975330126,44.307907,497360.45221056143,1.7482916
12640291,44.7106906072266,44.934792643582846,16492.125780620045,0.0,16492.125780620045,44.307907,497360.45221056143,1.7482916
12640291,44.934792643582846,44.97974766227624,3293.4806509701984,0.0,3293.4806509701984,44.307907,497360.45221056143,1.7482916
12640291,44.97974766227624,45.06979267042006,6759.169063196837,0.0,6759.169063196837,44.307907,497360.45221056143,1.7482916
12640291,45.06979267042006,45.1148827499065,3377.050814578966,0.0,3377.050814578966,44.307907,497360.45221056143,1.7482916
12640291,45.1148827499065,45.25042383118631,10121.027704533462,0.0,10121.027704533462,44.307907,497360.45221056143,1.7482916
12640291,45.25042383118631,45.29569462313922,3365.0402640908114,0.0,3365.0402640908114,44.307907,497360.45221056143,1.7482916
12640291,45.29569462313922,45.34101070626138,3363.3582485970524,0.0,3363.3582485970524,44.307907,497360.45221056143,1.7482916
12640291,45.34101070626138,45.52272885735378,13436.629648258177,0.0,13436.629648258177,44.307907,497360.45221056143,1.7482916
12640291,45.52272885735378,45.61386086017129,6669.933383895533,0.0,6669.933383895533,44.307907,497360.45221056143,1.7482916
12640291,45.61386086017129,45.79667254280864,13319.874631230145,0.0,13319.874631230145,44.307907,497360.45221056143,1.7482916
12640291,45.79667254280864,45.98021689991567,12998.926410928903,0.0,12998.926410928903,44.307907,497360.45221056143,1.7482916
12640291,45.98021689991567,46.07226474856734,6489.720994460427,0.0,6489.720994460427,44.307907,497360.45221056143,1.7482916
12640291,46.07226474856734,46.34951539498686,19429.567684793183,0.0,19429.567684793183,44.307907,497360.45221056143,1.7482916
12640291,46.34951539498686,46.62843446212238,18843.791136727454,0.0,18843.791136727454,44.307907,497360.45221056143,1.7482916
12640291,46.62843446212238,46.90903199008644,18267.946100003483,0.0,18267.946100003483,44.307907,497360.45221056143,1.7482916
12640291,46.90903199008644,47.002939234726426,6080.700335357023,0.0,6080.700335357023,44.307907,497360.45221056143,1.7482916
12640291,47.002939234726426,47.09703447238656,6074.62297806953,0.0,6074.62297806953,44.307907,497360.45221056143,1.7482916
12640291,47.09703447238656,47.14415270617709,3035.034378419187,0.0,3035.034378419187,44.307907,497360.45221056143,1.7482916
12640291,47.14415270617709,47.191318079410266,3033.517316378929,0.0,3033.517316378929,44.307907,497360.45221056143,1.7482916
12640291,47.191318079410266,47.23853063924677,3094.3513764111976,0.0,3094.3513764111976,44.307907,497360.45221056143,1.7482916
